Date,Time,Temperature,Humidity,Rainfall,Wind_Speed,Wind_Direction
2016-07-29,18:30,24.3,92.5,2.9,1.9,SW
2016-07-30,9:30,22.7,91,2.6,2.2,W
2016-07-30,12:30,22.7,95.6,5.9,1.1,NW
2016-07-30,18:30,23.2,89.3,3.1,2.4,SW
2016-07-31,9:30,25.9,77.9,1.3,2.5,SW
2016-07-31,12:30,26.4,83.2,0,2.2,SW
2016-07-31,18:30,25.4,84.4,0,1.8,W
8/1/16,9:30,24.3,84.6,0,2.9,W
8/1/16,12:30,23.8,85,0,1.7,NW
8/1/16,18:30,24.3,87,1.8,1.7,W
8/2/16,9:30,24.9,83.5,28.9,2.7,SW
8/2/16,12:30,25.2,81.4,27.4,1.6,NW
8/2/16,18:30,25,85.8,6.6,2.5,SW
8/3/16,9:30,25.5,77.7,0.4,2.4,W
8/3/16,12:30,25.3,83.1,0,0.9,NW
8/3/16,18:30,24.4,88.5,4.6,0,N
8/4/16,9:30,25.5,82.4,0,0.9,W
8/4/16,12:30,24.6,85.7,0,0.3,Calm
8/4/16,18:30,24.9,88.6,2.9,0.9,W
8/5/16,9:30,24.9,83.9,8.2,1.6,W
8/5/16,12:30,24.7,88.7,10.1,0.3,N
8/5/16,18:30,24.8,87.8,4,2.1,SW
8/6/16,9:30,25.6,76.3,10.6,2,W
8/6/16,12:30,25.4,93.9,13.5,0,Calm
8/6/16,18:30,25,87.6,4.6,2.1,S
8/7/16,9:30,25.7,74.3,2.9,2.5,W
8/7/16,12:30,25.4,97.7,1.7,0,Calm
8/7/16,18:30,25.5,85.1,4.3,1.6,S
8/8/16,9:30,23.6,91.3,0,1.1,W
8/8/16,12:30,23.2,101,0.7,0,Calm
8/8/16,18:30,24.3,90.7,7.2,1,W
8/9/16,9:30,24.1,97.8,12.2,1,W
8/9/16,12:30,25.1,89.2,11.5,0.9,NW
8/9/16,18:30,24.8,92,7.3,1.5,W
2016-08-10,9:30,23.5,90.7,4.4,1.7,NW
2016-08-10,12:30,24,90.4,3.8,1.5,W
2016-08-10,18:30,24,90,6.7,2.1,NW
2016-08-11,9:30,25.1,87.1,0.5,1.2,NW
2016-08-11,12:30,25.2,89.1,0,0.3,N
2016-08-11,18:30,25.3,82.4,0,2,W
2016-08-12,9:30,26.4,78.6,0,2.1,W
2016-08-12,12:30,26.5,82.1,0,0.9,NW
2016-08-12,18:30,26.2,83.2,0,1.9,W
2016-08-13,9:30,26.1,77.8,0,2.1,W
2016-08-13,12:30,25.5,85.5,0,1.1,NW
2016-08-13,18:30,25.7,84.6,0.8,1.9,W
2016-08-14,9:30,25.1,83.6,1.2,1.7,W
2016-08-14,12:30,24.6,90.8,3.1,0.7,NW
2016-08-14,18:30,25.1,87.8,1.3,1.5,W
2016-08-15,9:30,25.6,84.4,0.7,1.5,W
2016-08-15,12:30,26.1,83.9,0.8,1.2,W
2016-08-15,18:30,25.7,91.2,1.7,1.3,W
2016-08-16,9:30,25,90.5,21.6,1.5,W
2016-08-16,12:30,26,89.6,22.6,0.4,N
2016-08-16,18:30,25.8,88.7,7.2,1.8,SW
2016-08-17,9:30,26.8,79.2,1.2,2.1,W
2016-08-17,12:30,26.5,86.2,0.6,1.6,SW
2016-08-17,18:30,26.3,89.3,1.3,0.9,SW
2016-08-18,9:30,28.2,77.2,0,2.1,SE
2016-08-18,12:30,27.7,87.1,0,0,NW
2016-08-18,18:30,26.7,87.7,4.1,0.8,W
2016-08-19,9:30,24.4,89.8,5.2,1.8,SW
2016-08-19,12:30,24.5,88.5,6.3,0.8,N
2016-08-19,18:30,24.7,92.3,4.4,1.7,SW
2016-08-20,9:30,25.3,79.9,0,3.1,SW
2016-08-20,12:30,24.9,93.2,0.7,0.2,N
2016-08-20,18:30,25.2,87.5,2.9,1.9,W
2016-08-21,9:30,26.5,79.6,1.4,1.9,SW
2016-08-21,12:30,26.6,86.3,1.2,1,NW
2016-08-21,18:30,26.9,83,1.4,1.9,W
2016-08-22,9:30,26.6,86.6,25.4,2,SW
2016-08-22,12:30,26.5,89.1,28.6,0.7,NW
2016-08-22,18:30,26.2,88.5,11,2.2,SW
2016-08-23,9:30,25.3,91.5,27.9,1.9,NW
2016-08-23,12:30,25.2,90.9,28.8,0.5,N
2016-08-23,18:30,25.6,90.5,10.9,2.2,S
2016-08-24,9:30,25.9,86.5,4.2,3.1,S
2016-08-24,12:30,25.2,90.9,1.7,1.9,S
2016-08-24,18:30,26,87.1,5.9,2.2,SW
2016-08-25,9:30,26.1,84.2,0,2.6,S
2016-08-25,12:30,25.9,89.2,0,0.2,N
2016-08-25,18:30,26.1,83,1.9,1.6,SW
2016-08-26,9:30,25.2,87.1,0.4,1.9,W
2016-08-26,12:30,25.7,84.1,3.5,0.9,NW
2016-08-26,18:30,26.4,86.8,4.3,2.1,W
2016-08-27,9:30,25.3,82.7,4,2.5,SW
2016-08-27,12:30,25.9,85.1,5.5,0.8,NW
2016-08-27,18:30,25.1,91,3.7,2,W
2016-08-28,9:30,25.7,82.5,0,1.9,W
2016-08-28,12:30,25.4,88.3,0,1.4,W
2016-08-28,18:30,25.4,87.1,1.1,1.8,W
2016-08-29,9:30,25.3,89,1.7,1.6,W
2016-08-29,12:30,25.3,89.8,1.3,1,NW
2016-08-29,18:30,25.2,91.4,0.4,1.1,NW
2016-08-30,9:30,23.5,91.4,0.3,2.8,W
2016-08-30,12:30,24,89.6,1.7,2.2,W
2016-08-30,18:30,23.8,90.4,0.3,3.1,W
2016-08-31,9:30,24.4,85.9,0,2.8,W
2016-08-31,12:30,24.9,86.9,0,1.8,W
2016-08-31,18:30,24.5,89.2,0,2.3,W
9/1/16,9:30,23.5,85.7,0,2.5,SW
9/1/16,12:30,23.3,90.9,0,1.3,NW
9/1/16,18:30,23.6,90.4,2,1.7,SW
9/2/16,9:30,22,90.5,0,2.3,W
9/2/16,12:30,21.3,99,2.4,0.8,N
9/2/16,18:30,22.7,93,6.1,1.6,S
9/3/16,9:30,24.3,81.4,13.2,2.8,W
9/3/16,12:30,24.9,91.6,12.4,0.4,N
9/3/16,18:30,25.1,84,2.7,2.7,S
9/4/16,9:30,23.9,83.7,1.6,1.9,W
9/4/16,12:30,24,92.1,2.4,0,Calm
9/4/16,18:30,23.8,88.4,6.7,1.6,SW
9/5/16,9:30,25.2,80.8,1,1.5,W
9/5/16,12:30,24.9,92.8,0.5,0,Calm
9/5/16,18:30,25.5,83.1,1.3,1.7,SW
9/6/16,9:30,25.6,78.2,0.1,2,SW
9/6/16,12:30,25.5,91.9,0.5,0,Calm
9/6/16,18:30,25.3,88.9,2.9,0.9,W
9/7/16,9:30,25.8,79.5,2.1,1.6,SW
9/7/16,12:30,25.6,88.8,3.3,0,Calm
9/7/16,18:30,25.7,85.6,2.9,1.5,W
9/8/16,9:30,25.8,81,6.3,1.3,NW
9/8/16,12:30,25.6,87.9,5.5,1.3,NW
9/8/16,18:30,26,81.1,3.8,2.3,W
9/9/16,9:30,26.2,82,1.5,2,W
9/9/16,12:30,26.3,86,1.3,1.2,NW
9/9/16,18:30,26.3,83.4,2.2,2,W
2016-09-10,9:30,26.3,82.4,0,1.7,W
2016-09-10,12:30,26.2,85.3,0,1,NW
2016-09-10,18:30,26,87.5,1.3,1,NW
2016-09-11,9:30,26.7,79.7,0,2.2,SW
2016-09-11,12:30,26.6,82.3,0,1.2,NW
2016-09-11,18:30,26.4,82.5,2.1,1.6,SW
2016-09-12,9:30,26.2,82.1,0.4,1.9,W
2016-09-12,12:30,26.4,89,1.7,0.1,Calm
2016-09-12,18:30,26,87,3.2,1.4,SW
2016-09-13,9:30,29.3,69,0.7,2.4,SW
2016-09-13,12:30,28.7,87.8,0.5,0.2,N
2016-09-13,18:30,27.6,84.2,4.3,1.7,S
2016-09-14,9:30,26.7,81.9,22.2,0.6,W
2016-09-14,12:30,26.4,89.9,22.7,0,N
2016-09-14,18:30,27.2,81.5,4.2,2.1,S
2016-09-15,9:30,28.4,71.3,0.4,2.4,W
2016-09-15,12:30,27,91.7,3.2,0,Calm
2016-09-15,18:30,27.2,87.3,7.7,0,S
2016-09-16,9:30,26.9,78.9,0,1,W
2016-09-16,12:30,26.7,89.8,0.7,0,Calm
2016-09-16,18:30,26.3,86.9,2.7,1.3,SE
2016-09-17,9:30,27.8,76,0.3,1.7,SW
2016-09-17,12:30,28,88.4,0,0.1,N
2016-09-17,18:30,26.6,86.1,2,1.8,SE
2016-09-18,9:30,25.2,80.8,0.5,2.9,SW
2016-09-18,12:30,25,90.5,4.2,0,Calm
2016-09-18,18:30,24.5,90.8,5.3,2,SW
2016-09-19,9:30,24.8,80.7,15.2,1.8,W
2016-09-19,12:30,25.5,88.2,15.6,0.5,N
2016-09-19,18:30,25.5,83.6,3.8,2.1,S
2016-09-20,9:30,27.2,72.2,1.1,2.1,W
2016-09-20,12:30,26.2,91.2,1.7,0.1,N
2016-09-20,18:30,25.9,85.8,4.7,1.1,SW
2016-09-21,9:30,27.3,77.2,5.6,1.3,W
2016-09-21,12:30,26.5,92.6,6.3,0,Calm
2016-09-21,18:30,26.4,81.4,5.3,1.5,S
2016-09-22,9:30,26.6,82.1,11.6,1.1,NW
2016-09-22,12:30,25.7,96,15.6,0,Calm
2016-09-22,18:30,25.7,85.8,4.1,2.3,SE
2016-09-23,9:30,26.2,80.2,0.7,1.4,NW
2016-09-23,12:30,26.2,91.4,0,0,Calm
2016-09-23,18:30,25.2,89.5,5.2,1.5,SW
2016-09-24,9:30,26,79.5,2.9,1.8,W
2016-09-24,12:30,26,91.5,3.2,0,Calm
2016-09-24,18:30,26,84,2.8,1.7,S
2016-09-25,9:30,26.3,74.4,0,2.9,W
2016-09-25,12:30,26,88.1,0.3,0.1,N
2016-09-25,18:30,26,84.5,3.7,1.9,S
2016-09-26,9:30,25.6,79.4,0,1.9,W
2016-09-26,12:30,25.6,92.4,0,0,Calm
2016-09-26,18:30,25.3,84.1,2.3,1.2,SW
2016-09-27,9:30,26,80,0,0.8,SW
2016-09-27,12:30,25.3,94.2,0,0,Calm
2016-09-27,18:30,25.8,85.5,4.2,0.8,SW
2016-09-28,9:30,26.6,80.1,2.2,1.1,SW
2016-09-28,12:30,26.3,91.8,3.1,0,Calm
2016-09-28,18:30,25.9,86.3,4.6,1.3,SW
2016-09-29,9:30,25.5,83,0,0.8,S
2016-09-29,12:30,24.7,96.8,1.5,0,Calm
2016-09-29,18:30,24.5,93.3,8.9,0.5,SW
2016-09-30,9:30,22.7,99.7,51.6,0.3,S
2016-09-30,12:30,22.4,101.4,52.2,0,Calm
2016-09-30,18:30,20.6,104.7,20,0.3,SW
2016-10-01,9:30,21.2,106.3,15.9,2.5,NE
2016-10-01,12:30,22.5,93.9,17.2,2.3,E
2016-10-01,18:30,22.7,95,5.2,2.2,None
2016-10-02,9:30,21.5,101,0,1.5,None
2016-10-02,12:30,22.5,98.1,0,0,N
2016-10-02,18:30,22.8,97.5,20.9,0.8,NE
2016-10-03,9:30,23.8,89.5,35.4,2.6,SE
2016-10-03,12:30,22.6,98.9,31.4,0.6,N
2016-10-03,18:30,23.3,99.2,2.7,1.5,NE
2016-10-04,9:30,23.5,91.3,11.3,1.9,NE
2016-10-04,12:30,24.1,92.8,8.6,0.3,N
2016-10-04,18:30,22.9,97.7,15,0.1,W
2016-10-05,9:30,22.9,95.8,7.9,1.5,NE
2016-10-05,12:30,23.8,93.4,4.6,0.1,Calm
2016-10-05,18:30,22,102.3,11.2,1.1,SW
2016-10-06,9:30,23.9,92.7,18.9,1.8,W
2016-10-06,12:30,24.4,91.9,22.3,0.2,N
2016-10-06,18:30,24.9,93.3,12,1.9,SW
2016-10-07,9:30,20.3,98,20,1.7,W
2016-10-07,12:30,20.8,98.5,26.1,1.1,NW
2016-10-07,18:30,19.6,107.7,14.1,2.7,None
2016-10-08,9:30,19.3,97.1,10.2,3,E
2016-10-08,12:30,19,100.5,11.8,2.3,E
2016-10-08,18:30,22.1,94.2,9.1,0.2,N
2016-10-09,9:30,23.1,88.5,7.4,2,SW
2016-10-09,12:30,23.5,91.9,8.4,1.1,SW
2016-10-09,18:30,22.9,92.9,5.5,1.6,W
2016-10-10,9:30,22.1,93.7,4.1,1.5,W
2016-10-10,12:30,21,94.8,3.4,2.9,NW
2016-10-10,18:30,20.6,96.1,8.5,3.1,SW
2016-10-11,9:30,21.5,93.3,16.4,3.2,W
2016-10-11,12:30,20.9,93.2,14.2,2.6,SW
2016-10-11,18:30,23,90,5,2.9,S
2016-10-12,9:30,22.9,80.9,2.3,3.9,SW
2016-10-12,12:30,23.7,92.4,0,0.2,Calm
2016-10-12,18:30,24.2,84.8,2.7,2.9,SW
2016-10-13,9:30,24.4,79.4,0,3.7,W
2016-10-13,12:30,24.4,93.9,1.6,0.3,N
2016-10-13,18:30,24.7,84.7,1.8,2.4,SW
2016-10-14,9:30,25.6,74.4,0,2.6,SW
2016-10-14,12:30,25.5,94.1,0,0,Calm
2016-10-14,18:30,25.1,86.4,1.9,1.9,S
2016-10-15,9:30,25,77.3,0,3.2,W
2016-10-15,12:30,25.2,90.4,0,0,Calm
2016-10-15,18:30,25.2,83.9,0.8,2,S
2016-10-16,9:30,25.5,69.7,0,2.5,S
2016-10-16,12:30,25,91.3,0,0,Calm
2016-10-16,18:30,24.9,87.3,0.5,1.3,SW
2016-10-17,9:30,26.5,67.6,0,2.3,SW
2016-10-17,12:30,26.6,84,0,0,Calm
2016-10-17,18:30,25.4,86.9,0.2,1.5,SW
2016-10-18,9:30,26.6,65.7,0,2.2,S
2016-10-18,12:30,26.2,86.9,0,0,Calm
2016-10-18,18:30,25.4,89.8,2.6,0.9,SW
2016-10-19,9:30,25.8,74,0,2.4,SW
2016-10-19,12:30,26.2,84.1,0,0,Calm
2016-10-19,18:30,25,92.8,3.4,1.2,SW
2016-10-20,9:30,25.8,74.9,1,2.2,S
2016-10-20,12:30,26.2,88.5,0,0,Calm
2016-10-20,18:30,25.3,90.5,1.6,1.1,W
2016-10-21,9:30,23.7,81,0,2.5,S
2016-10-21,12:30,23.4,95.7,0,0,Calm
2016-10-21,18:30,23.4,94.5,6.4,0.5,NW
2016-10-22,9:30,24.3,84.5,0,1.7,S
2016-10-22,12:30,24.1,92,0,0.4,N
2016-10-22,18:30,24.7,89.5,3.5,1.2,SW
2016-10-23,9:30,24.9,83.1,0,2.2,S
2016-10-23,12:30,25,91.8,0,0,Calm
2016-10-23,18:30,25,89.2,3.4,1.3,S
2016-10-24,9:30,25.6,76.3,0,1.6,S
2016-10-24,12:30,25.4,93.1,0,0,Calm
2016-10-24,18:30,24.9,89.7,3.4,1.4,S
2016-10-25,9:30,25.5,77.2,0,1.6,S
2016-10-25,12:30,25.2,92.7,0,0,Calm
2016-10-25,18:30,24.8,90.1,2.8,1.4,SW
2016-10-26,9:30,23.9,84.4,8.8,2.6,S
2016-10-26,12:30,23.4,93.3,14.4,0,N
2016-10-26,18:30,24.2,91.8,3.9,2.2,S
2016-10-27,9:30,25,76.3,3.5,2.4,S
2016-10-27,12:30,25.8,90.5,0.6,0.1,Calm
2016-10-27,18:30,24.1,91.7,3.1,1.7,S
2016-10-28,9:30,24.7,75.2,15.4,3.4,SE
2016-10-28,12:30,23.8,92.8,17.6,1.1,NW
2016-10-28,18:30,23.4,93.2,1.4,2.7,SE
2016-10-29,9:30,19.8,92.2,3.8,3.8,E
2016-10-29,12:30,20.6,93.8,8.3,2.9,SE
2016-10-29,18:30,21.5,86.6,10.4,2.4,W
2016-10-30,9:30,22.5,75.6,0.9,3.5,S
2016-10-30,12:30,21.6,87.7,0,0.5,Calm
2016-10-30,18:30,22.5,85.6,0,1,SW
2016-10-31,9:30,23.5,71.2,0,1.9,S
2016-10-31,12:30,22.6,89.9,0.1,0,Calm
2016-10-31,18:30,23.4,87.7,0.5,1.2,SW
2016-11-01,9:30,25.2,64.4,0,2.2,SE
2016-11-01,12:30,24.3,88,0,0,Calm
2016-11-01,18:30,24.4,85.1,0,1.6,SW
2016-11-02,9:30,25.3,68.2,0,2.8,SW
2016-11-02,12:30,24.9,86.7,0,0,Calm
2016-11-02,18:30,24.8,85.5,0.4,1.5,SW
2016-11-03,9:30,24.4,74.1,0,2,S
2016-11-03,12:30,23.8,90.2,0,0,Calm
2016-11-03,18:30,23.9,90.4,2.8,0.4,NW
2016-11-04,9:30,25.5,72.8,0,1.7,SE
2016-11-04,12:30,25.5,85.1,0,0,Calm
2016-11-04,18:30,24.7,89.3,0.4,1.1,SW
2016-11-05,9:30,25.8,71.7,0.2,1.9,SW
2016-11-05,12:30,25.6,81,0.3,0,Calm
2016-11-05,18:30,24.9,88.6,1.6,1.3,SW
2016-11-06,9:30,26.4,61.9,0.2,3.2,SW
2016-11-06,12:30,26.1,86,0.7,0,Calm
2016-11-06,18:30,25.7,84.9,1.6,1.3,S
2016-11-07,9:30,26.1,65.7,0,3,SW
2016-11-07,12:30,25.9,84.8,0,0,Calm
2016-11-07,18:30,24.9,88.2,0,1.6,SW
2016-11-08,9:30,26.3,60.8,0,2.9,S
2016-11-08,12:30,25.5,84.4,0,0,Calm
2016-11-08,18:30,25.3,83,0,1.7,SW
2016-11-09,9:30,25.8,64.7,0,2.5,S
2016-11-09,12:30,25.7,79.3,0,0,Calm
2016-11-09,18:30,25.1,84.7,0.2,1.4,SW
2016-11-10,9:30,24.8,68.6,0,2.1,SE
2016-11-10,12:30,24.6,81.5,0,0,Calm
2016-11-10,18:30,24.2,90.5,1.7,1,SW
2016-11-11,9:30,25.3,70,0,2.6,S
2016-11-11,12:30,25.1,84.6,0,0,Calm
2016-11-11,18:30,24.9,88.5,1.7,1.4,SW
2016-11-12,9:30,25.2,73,0,2.5,SW
2016-11-12,12:30,24.8,87.2,0.5,0,Calm
2016-11-12,18:30,24.6,88.6,2.3,1.3,SW
2016-11-13,9:30,23.9,75.2,0,2.3,SW
2016-11-13,12:30,23.4,92.1,0.3,0.1,N
2016-11-13,18:30,24.2,85.9,1.9,1.8,S
2016-11-14,9:30,26,64.9,0,3.1,SW
2016-11-14,12:30,25.8,86.5,0,0,Calm
2016-11-14,18:30,25.2,75.3,0,1.6,S
2016-11-15,9:30,25.5,60.9,0,2.6,W
2016-11-15,12:30,24.6,81.8,0.3,0,Calm
2016-11-15,18:30,25.5,71.7,0,2.1,S
2016-11-16,9:30,25.2,61.8,0,2.9,W
2016-11-16,12:30,25.2,81.8,1.4,0,Calm
2016-11-16,18:30,25.5,78.4,0.1,1.6,SW
2016-11-17,9:30,24.8,62.8,0,2.2,SW
2016-11-17,12:30,24.4,81.3,0,0,Calm
2016-11-17,18:30,23.9,85.7,0,0.9,W
2016-11-18,9:30,23.9,65.4,0,2.7,SW
2016-11-18,12:30,23.3,85.2,1.4,0,Calm
2016-11-18,18:30,23.9,85,0.5,1.1,SW
2016-11-19,9:30,23.6,64.9,0,2.6,SW
2016-11-19,12:30,23.3,85.6,0.3,0,Calm
2016-11-19,18:30,23.2,89,0.4,0.8,W
2016-11-20,9:30,24.5,61.2,0,2.4,SW
2016-11-20,12:30,24.4,81.8,0,0,Calm
2016-11-20,18:30,24.1,88.3,1.4,0.5,SW
2016-11-21,9:30,24.8,64.3,0,3.9,S
2016-11-21,12:30,24.6,80.3,0.5,0,N
2016-11-21,18:30,24.3,90.9,0,1.9,SW
2016-11-22,9:30,23.9,66.1,0,3.3,S
2016-11-22,12:30,23.3,87.8,0,0,Calm
2016-11-22,18:30,23.1,94.1,0,1.5,SW
2016-11-23,9:30,24,64,0,3.5,W
2016-11-23,12:30,24.1,82.4,0,0,Calm
2016-11-23,18:30,23.7,87.2,0,1.7,SW
2016-11-24,9:30,25.1,60.7,0,3.8,W
2016-11-24,12:30,25.4,74.7,0,0,Calm
2016-11-24,18:30,24.6,84.2,0,1.5,W
2016-11-25,9:30,24.6,57.8,0,3.5,S
2016-11-25,12:30,23.7,75.9,0.2,0,Calm
2016-11-25,18:30,23.5,86,0,1,NW
2016-11-26,9:30,24.4,58.2,0,2.7,S
2016-11-26,12:30,23.7,80.9,0,0,Calm
2016-11-26,18:30,23.5,84.7,0,1.1,W
2016-11-27,9:30,25.3,55.2,0,3,S
2016-11-27,12:30,24.8,77.7,0,0,Calm
2016-11-27,18:30,24,87.7,0.4,0.7,NW
2016-11-28,9:30,25.5,58.7,0,3,S
2016-11-28,12:30,24.9,77.7,0,0,Calm
2016-11-28,18:30,24,89.3,0,1,W
2016-11-29,9:30,23.8,68.6,0,2.3,S
2016-11-29,12:30,23.6,79.6,0.3,0,Calm
2016-11-29,18:30,23.5,90.1,0,0.4,N
2016-11-30,9:30,24.6,60.3,0,3.3,S
2016-11-30,12:30,24,79,0,0,Calm
2016-11-30,18:30,23.2,92.4,0.5,0.6,NW
2016-12-01,9:30,24.5,59.3,0,3.4,SW
2016-12-01,12:30,24,79,0,0,Calm
2016-12-01,18:30,24.1,84.5,0,1.3,W
2016-12-02,9:30,24.6,61.9,0,3.2,SW
2016-12-02,12:30,24.6,78,0.3,0,Calm
2016-12-02,18:30,24,89.5,0,1,W
2016-12-03,9:30,24.2,59.4,0,3.3,SW
2016-12-03,12:30,23.9,80.3,0.2,0,Calm
2016-12-03,18:30,23.5,92.8,0.4,0.8,W
2016-12-04,9:30,23.8,64.2,0,3.1,SW
2016-12-04,12:30,23.9,82.1,0,0,Calm
2016-12-04,18:30,23.2,92.2,0,0.8,NW
2016-12-05,9:30,22,71.7,0,2.8,S
2016-12-05,12:30,21.5,86.7,0,0,Calm
2016-12-05,18:30,21.2,97.6,2.2,0,N
2016-12-06,9:30,23.8,63,0.1,2.7,SE
2016-12-06,12:30,24,82.6,0,0,Calm
2016-12-06,18:30,23.5,93.1,1.2,0.4,NW
2016-12-07,9:30,22.4,76.8,0,2.5,S
2016-12-07,12:30,21.8,89,0,0.5,N
2016-12-07,18:30,22.6,95.9,2.5,0.9,NW
2016-12-08,9:30,24.3,73,0.7,3.1,SW
2016-12-08,12:30,24.1,81.7,0,0.6,Calm
2016-12-08,18:30,23.6,87.8,0.6,1.2,S
2016-12-09,9:30,21.8,75.2,0,2.4,S
2016-12-09,12:30,20.4,98.1,2.2,0,Calm
2016-12-09,18:30,21.5,97.2,5.3,1.2,S
2016-12-10,9:30,21.8,80.9,0.5,2.4,SW
2016-12-10,12:30,21.5,93.4,6.6,0,Calm
2016-12-10,18:30,22.1,96.6,0,1.8,SW
2016-12-11,9:30,23.3,75.2,0,2.1,S
2016-12-11,12:30,23.2,90.7,0,0,Calm
2016-12-11,18:30,21.9,97.3,0,1.2,W
2016-12-12,9:30,21.2,82.9,0,2,S
2016-12-12,12:30,20.4,95.5,0,0,Calm
2016-12-12,18:30,21,100.6,5.6,0.8,W
2016-12-13,9:30,22.7,82.3,1.1,2.2,SE
2016-12-13,12:30,22.2,94.7,1,0,Calm
2016-12-13,18:30,22.5,94.3,2.1,1.3,S
2016-12-14,9:30,24.5,72.4,0,1.8,E
2016-12-14,12:30,24.4,91.9,0,0,Calm
2016-12-14,18:30,24.4,91.6,4.6,0.7,SW
2016-12-15,9:30,26.4,67.3,0,2.6,E
2016-12-15,12:30,25.9,91.4,0,0,Calm
2016-12-15,18:30,25.6,87.8,0.3,1.9,S
2016-12-16,9:30,24.9,77.5,0,2.6,SW
2016-12-16,12:30,24.8,89.3,0,0,Calm
2016-12-16,18:30,24.5,91.3,1.8,1.6,SW
2016-12-17,9:30,19.6,99.5,0,3,W
2016-12-17,12:30,19.3,100.2,2.6,0.7,N
2016-12-17,18:30,20.5,93,6.6,2.2,W
2016-12-18,9:30,21.1,85.9,16.7,3,W
2016-12-18,12:30,22,87.8,11.5,2.1,NW
2016-12-18,18:30,22.7,91.1,0,2.1,S
2016-12-19,9:30,23.4,75.4,0,2.6,SW
2016-12-19,12:30,23,88.2,0.5,0,Calm
2016-12-19,18:30,23,89.2,0,0.8,NW
2016-12-20,9:30,22.1,74.1,0,2.3,SW
2016-12-20,12:30,21.6,89.4,0.3,0,Calm
2016-12-20,18:30,21.8,97.5,1.6,0.7,W
2016-12-21,9:30,23.5,67.5,0.8,2.6,S
2016-12-21,12:30,23.5,83.9,0.7,0,Calm
2016-12-21,18:30,23.4,92.9,0,1,SW
2016-12-22,9:30,23.3,61.7,0,3.3,S
2016-12-22,12:30,22.6,86.2,0.4,0,Calm
2016-12-22,18:30,22.2,99.3,0,0.9,W
2016-12-23,9:30,21.7,72.2,0,4.2,SW
2016-12-23,12:30,21.7,82.7,0.2,0,Calm
2016-12-23,18:30,21.8,97.3,0,1.6,SW
2016-12-24,9:30,22.9,60.9,0,2.8,SW
2016-12-24,12:30,22.2,82.8,0.9,0,Calm
2016-12-24,18:30,21.3,97.4,0,0.3,N
2016-12-25,9:30,21.6,65.7,0,2.9,SW
2016-12-25,12:30,20.8,82.4,1.2,0,Calm
2016-12-25,18:30,21.1,97.1,0,1.2,W
2016-12-26,9:30,21.4,62.3,0,3.2,SW
2016-12-26,12:30,20.6,83.5,0,0,Calm
2016-12-26,18:30,21.1,93.6,0,1.1,NW
2016-12-27,9:30,21.2,64.6,0,4.6,W
2016-12-27,12:30,21.2,82.3,0,0,Calm
2016-12-27,18:30,22,90.3,0,1.5,S
2016-12-28,9:30,22.8,54.8,0,3.6,S
2016-12-28,12:30,22,82.2,0,0,Calm
2016-12-28,18:30,21.9,88.7,0,1.5,NW
2016-12-29,9:30,21.6,69.3,0,1.6,SW
2016-12-29,12:30,21,83.6,0.4,0,Calm
2016-12-29,18:30,20.2,94.4,1.3,0,N
2016-12-30,9:30,18.8,86,0.4,1.9,SW
2016-12-30,12:30,17.5,93.8,1.8,0,Calm
2016-12-30,18:30,16.7,104.2,14.3,0,Calm
2017-01-01,9:30,16,104.4,11.9,1.3,NW
2017-01-01,12:30,17.4,90.3,6.8,1.3,SW
2017-01-01,18:30,18.6,96.1,2.3,0,Calm
2017-01-02,9:30,15.8,102.8,15.4,0,Calm
2017-01-02,12:30,15.3,105.3,13.9,1.2,SE
2017-01-02,18:30,14.4,102.8,15,0.3,Calm
2017-01-03,9:30,13.8,107.1,26.2,0.1,NW
2017-01-03,12:30,16.1,93.6,31.5,2.4,N
2017-01-03,18:30,14.8,101.4,40.4,0,Calm
2017-01-04,9:30,19.2,98.9,20.5,0.3,Calm
2017-01-04,12:30,21.7,85.1,17.7,2.3,N
2017-01-04,18:30,22.3,91.1,17.2,0.4,Calm
2017-01-05,9:30,22,95.1,4.2,2.4,S
2017-01-05,12:30,22.2,74.3,0.1,2.9,W
2017-01-05,18:30,22.2,93.9,2.7,0.6,W
2017-01-06,9:30,21.2,101.6,0,0,Calm
2017-01-06,12:30,21.2,85.8,3.3,2.1,SW
2017-01-06,18:30,21.1,91.7,0,0,Calm
2017-01-07,9:30,20.7,99.3,0,0.5,N
2017-01-07,12:30,21.6,81.1,1.8,1.8,S
2017-01-07,18:30,21.4,82.4,0.5,0.5,N
2017-01-08,9:30,21.2,100.7,4.2,0.3,NW
2017-01-08,12:30,21.5,76.7,0.7,2.5,S
2017-01-08,18:30,22.2,83.7,0,0,Calm
2017-01-09,9:30,22,97.4,0.9,0.4,N
2017-01-09,12:30,21.9,67.5,0.2,3,SE
2017-01-09,18:30,22,82.7,1.2,0,Calm
2017-01-10,9:30,22.4,96.1,0,0.8,NW
2017-01-10,12:30,21.2,65.5,1,4.5,SW
2017-01-10,18:30,21.9,79.4,0,0.2,Calm
2017-01-11,9:30,21.8,95.7,2.1,1.6,SW
2017-01-11,12:30,20.5,67.3,0,4.9,SW
2017-01-11,18:30,21.4,82.7,0,0.2,N
2017-01-12,9:30,21.4,94.6,0,0.9,NW
2017-01-12,12:30,21.7,62.2,0,4.5,SW
2017-01-12,18:30,22.2,82.7,0,0,Calm
2017-01-13,9:30,22.6,91.2,0,1.7,SW
