Calm
NW
NW
Calm
NW
SE
Calm
SE
SE
Calm
SE
SE
Calm
nan
nan
nan
NE
S
Calm
Calm
S
Calm
Calm
S
SE
SE
NE
Calm
NE
SE
Calm
NE
SE
Calm
Calm
NE
Calm
SW
SW
Calm
Calm
SW
Calm
NE
SE
NE
NW
NW
NE
SW
SW
Calm
SW
SW
SW
S
S
Calm
SE
SW
Calm
SE
SE
Calm
SW
SW
Calm
NE
SW
Calm
S
SW
Calm
NE
NE
Calm
NW
SE
Calm
NW
NE
Calm
SW
NE
Calm
Calm
S
Calm
SW
SE
Calm
NE
NE
Calm
SE
NE
Calm
SE
NW
Calm
NE
NE
Calm
NE
NE
W
NE
NE
NE
SE
SE
Calm
SE
NE
Calm
NE
NE
Calm
NW
NE
Calm
SE
S
Calm
NE
SE
Calm
Calm
NW
Calm
SE
SW
Calm
NE
SE
Calm
NE
SE
Calm
NE
NE
Calm
NE
NE
Calm
SW
W
Calm
SW
NW
Calm
NW
NW
Calm
NE
NW
Calm
NW
NW
Calm
NW
NW
Calm
Calm
W
Calm
W
NW
Calm
Calm
SW
Calm
NE
NE
Calm
NE
NW
Calm
SE
SW
Calm
SE
SE
Calm
NW
NE
Calm
SE
NW
Calm
NW
NE
Calm
NE
SE
Calm
Calm
NE
Calm
nan
nan
nan
SW
SW
Calm
NW
SW
Calm
SW
SW
Calm
NW
SW
Calm
NW
SW
Calm
NW
NE
Calm
Calm
SW
Calm
SW
NE
Calm
Calm
SW
SW
Calm
NW
Calm
NE
SE
Calm
NE
NW
Calm
NE
NE
Calm
NE
NE
Calm
Calm
NE
Calm
SE
NE
Calm
NE
NE
Calm
S
SW
Calm
SW
S
S
SW
SW
Calm
SW
SW
Calm
Calm
W
Calm
E
SE
Calm
NE
SW
Calm
NW
W
Calm
SE
NW
Calm
NW
NW
Calm
NE
S
Calm
NW
W
Calm
NE
W
Calm
Calm
S
Calm
